record_id,graph_id,world,fold,node_id,arm,shuffle_id,true_label,causal_description,module,is_root,is_sink,indegree,outdegree,has_visible_parent,visible_parent_count,visible_parents,has_visible_child,visible_child_count,visible_children,has_visible_same_module,visible_same_module_count,no_visible_structural_anchor,no_visible_any_candidate_anchor,motif_roles,primary_motif_role,structural_groups,optimization_applicable,initial_embedding_row,final_embedding_row,initial_embedding_ref,final_embedding_ref,initial_embedding_sha256,final_embedding_sha256,embedding_archive_sha256,displacement_norm,gold_cosine,centered_cosine,prediction_margin,rank,mrr,recall_at_1,recall_at_5,match_acc,exact,judge_acc,judge_status,decoder_alpha,decoded_words,nonfinite_seen,max_total_gradient_norm,max_parameter_norm
1699,graph_02,water_treatment_system,3,node_016,shuffled_full,shuffle_12,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,False,False,2,1,True,2,"[""node_005"", ""node_013""]",True,1,"[""node_017""]",True,5,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1699,1699,embeddings.npz#initial[1699],embeddings.npz#final[1699],61575d7e57748ae883061c06cd80d6aef99ceb1cf18d3c16787581c3a2b5b9e7,638c39a5410f7d794ecbf3ce0604e8debfd514878564af3ce689c8978872beca,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.7682715168600597,0.6740270960062755,0.01993096673167087,-0.19456870485459665,18,0.05555555555555555,0,0,0,0,,pending,0.00036160770032736403,"[""residual stress"", ""disinfectants"", ""chemical oxygen demand"", ""vanishing spray"", ""colour retention agent"", ""chemical balance""]",False,3.378236622690931,1.1296250820159912
1700,graph_02,water_treatment_system,3,node_003,shuffled_full,shuffle_13,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,True,False,0,2,False,0,[],True,2,"[""node_010"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,1700,1700,embeddings.npz#initial[1700],embeddings.npz#final[1700],6b42416b783bc7df3a679fb437c3b01f901f048db0ce74a9cbffa074d4c01b60,e802e32abdcb2b8317089c5d493d737dfb331ab4911157c18a2468952e65b142,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,1.1875644090347748,0.017868941343530644,-0.006828995549639452,-0.01318084447622421,3,0.3333333333333333,0,1,0,0,,pending,0.00036160770032736403,[],False,3.311019661529917,1.6016236543655396
1701,graph_02,water_treatment_system,3,node_006,shuffled_full,shuffle_13,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,False,False,2,2,True,2,"[""node_000"", ""node_001""]",True,2,"[""node_007"", ""node_009""]",True,4,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1701,1701,embeddings.npz#initial[1701],embeddings.npz#final[1701],c4db09a45affcfb859061943a8cf7bb54555ea8bc8dda8c3d9e1c28e759db268,398082f9096c8432ff5dc9d0def89dd046303741d8f961cee56730134f2fe4db,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.31914329050175466,0.8872718133439979,-0.013347502334270471,-0.04984092003101348,10,0.1,0,0,1,0,,pending,0.00036160770032736403,"[""residual risk"", ""source of infection"", ""compliances"", ""turbidity current"", ""turbulency"", ""compliance""]",False,3.311019661529917,1.6016236543655396
1702,graph_02,water_treatment_system,3,node_012,shuffled_full,shuffle_13,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,False,False,2,2,True,2,"[""node_004"", ""node_011""]",True,2,"[""node_013"", ""node_019""]",True,3,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1702,1702,embeddings.npz#initial[1702],embeddings.npz#final[1702],4dd1dc4f304b9288b754ea2b39d289462b94e4748f7efc3a69c98d74d689308e,ccf97bfe0298dabdd8673933ce1d90901eba63006a0fb58aac2fd74ccbb11116,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.3404303225557512,0.8031562833605328,0.009183982153325968,-0.18970007848516324,10,0.1,0,0,0,0,,pending,0.00036160770032736403,"[""distribution server"", ""call delay"", ""propagation delay"", ""distribution organization"", ""delayed"", ""distribution cost""]",False,3.311019661529917,1.6016236543655396
1703,graph_02,water_treatment_system,3,node_016,shuffled_full,shuffle_13,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,False,False,2,1,True,2,"[""node_005"", ""node_013""]",True,1,"[""node_017""]",True,5,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1703,1703,embeddings.npz#initial[1703],embeddings.npz#final[1703],61575d7e57748ae883061c06cd80d6aef99ceb1cf18d3c16787581c3a2b5b9e7,ced329cc062d0e61bbfc00257c3b0bd2545858326c9fec7d555e320dd5838334,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.2937224239530234,0.8575834460395731,0.07559540480539993,-0.09050764323232208,8,0.125,0,0,0,0,,pending,0.00036160770032736403,"[""call delay"", ""propagation delay"", ""control order"", ""delay slot"", ""overfrequency"", ""filter placement""]",False,3.311019661529917,1.6016236543655396
1704,graph_02,water_treatment_system,3,node_003,shuffled_full,shuffle_14,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,True,False,0,2,False,0,[],True,2,"[""node_010"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,1704,1704,embeddings.npz#initial[1704],embeddings.npz#final[1704],6b42416b783bc7df3a679fb437c3b01f901f048db0ce74a9cbffa074d4c01b60,1953d6cf5414c778a4ab9ac8b19fbfa061e2b9071c4c1e0a0e45a83695134631,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.4880785123480383,0.7441211116521778,-0.06830543032837345,-0.17353528568957766,9,0.1111111111111111,0,0,0,0,,pending,0.00036160770032736403,"[""disinfectants"", ""disinfectant"", ""disinfection process"", ""in deficit"", ""democratic deficit"", ""residual volume""]",False,3.320294249989338,1.3109047412872314
1705,graph_02,water_treatment_system,3,node_006,shuffled_full,shuffle_14,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,False,False,2,2,True,2,"[""node_000"", ""node_001""]",True,2,"[""node_007"", ""node_009""]",True,4,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1705,1705,embeddings.npz#initial[1705],embeddings.npz#final[1705],c4db09a45affcfb859061943a8cf7bb54555ea8bc8dda8c3d9e1c28e759db268,d539f47b54bef107b52c65a294676e2c9d5543cb15522feca6d039527dc50b60,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.3208545945803946,0.8494069276727534,0.0152029038761366,-0.0808580378634931,5,0.2,0,1,1,0,,pending,0.00036160770032736403,"[""turbidity current"", ""residual risk"", ""sedimentation rate"", ""turbulization"", ""turbidity"", ""turbulency""]",False,3.320294249989338,1.3109047412872314
1706,graph_02,water_treatment_system,3,node_012,shuffled_full,shuffle_14,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,False,False,2,2,True,2,"[""node_004"", ""node_011""]",True,2,"[""node_013"", ""node_019""]",True,3,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1706,1706,embeddings.npz#initial[1706],embeddings.npz#final[1706],4dd1dc4f304b9288b754ea2b39d289462b94e4748f7efc3a69c98d74d689308e,4ce08467c54ec0138188290c2bf2203d148bffd88c4ca15854591c8651bdb0ac,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.331575962788196,0.8563436186098893,-0.03555316302097447,-0.09118336155148354,14,0.07142857142857142,0,0,0,0,,pending,0.00036160770032736403,"[""pump failure"", ""disease severity"", ""filter placement"", ""performance degradation"", ""filtering"", ""worse for wear""]",False,3.320294249989338,1.3109047412872314
1707,graph_02,water_treatment_system,3,node_016,shuffled_full,shuffle_14,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,False,False,2,1,True,2,"[""node_005"", ""node_013""]",True,1,"[""node_017""]",True,5,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1707,1707,embeddings.npz#initial[1707],embeddings.npz#final[1707],61575d7e57748ae883061c06cd80d6aef99ceb1cf18d3c16787581c3a2b5b9e7,c5a19d63366d3a5fb6add72ba1ec342d32a13673aea5bc96d8e08bc9d99b57a5,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.9009335621086162,0.5266401809502167,0.06830409518910877,-0.2624526362226163,7,0.14285714285714285,0,0,1,0,,pending,0.00036160770032736403,"[""control operation"", ""control circuit"", ""delay slot"", ""delay""]",False,3.320294249989338,1.3109047412872314
1708,graph_02,water_treatment_system,3,node_003,shuffled_full,shuffle_15,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,True,False,0,2,False,0,[],True,2,"[""node_010"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,1708,1708,embeddings.npz#initial[1708],embeddings.npz#final[1708],6b42416b783bc7df3a679fb437c3b01f901f048db0ce74a9cbffa074d4c01b60,ce5cf666514132165945283126fed812d1cb2ddeaf626b637a0e65127d92bf17,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,1.2963462229057132,0.7150640289238274,0.15402278869816516,-0.1229147549315035,6,0.16666666666666666,0,0,1,0,,pending,0.00036160770032736403,"[""pump failure"", ""disease severity"", ""chemical oxygen demand"", ""pump priming"", ""on pump""]",False,3.2759962336311186,1.8868807554244995
1709,graph_02,water_treatment_system,3,node_006,shuffled_full,shuffle_15,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,False,False,2,2,True,2,"[""node_000"", ""node_001""]",True,2,"[""node_007"", ""node_009""]",True,4,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1709,1709,embeddings.npz#initial[1709],embeddings.npz#final[1709],c4db09a45affcfb859061943a8cf7bb54555ea8bc8dda8c3d9e1c28e759db268,44a781a8255bb11f1621978d787ddf76fd437b6e95092aa8bd3aef643aa62357,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.601961113942,0.6408794363759955,0.11253014802949217,-0.2030486497516476,5,0.2,0,1,1,0,,pending,0.00036160770032736403,"[""settlings"", ""solids"", ""residual soil""]",False,3.2759962336311186,1.8868807554244995
1710,graph_02,water_treatment_system,3,node_012,shuffled_full,shuffle_15,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,False,False,2,2,True,2,"[""node_004"", ""node_011""]",True,2,"[""node_013"", ""node_019""]",True,3,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1710,1710,embeddings.npz#initial[1710],embeddings.npz#final[1710],4dd1dc4f304b9288b754ea2b39d289462b94e4748f7efc3a69c98d74d689308e,304ac160d612849bbb4b050fda8bc76db6702165fb559606fe50ed042712121b,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.47835837242138407,0.8161817372100215,0.009519365734093625,-0.12559188098152574,11,0.09090909090909091,0,0,0,0,,pending,0.00036160770032736403,"[""control condition"", ""call delay"", ""delay slot"", ""performance degradation"", ""error correction"", ""resistance distance""]",False,3.2759962336311186,1.8868807554244995
1711,graph_02,water_treatment_system,3,node_016,shuffled_full,shuffle_15,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,False,False,2,1,True,2,"[""node_005"", ""node_013""]",True,1,"[""node_017""]",True,5,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1711,1711,embeddings.npz#initial[1711],embeddings.npz#final[1711],61575d7e57748ae883061c06cd80d6aef99ceb1cf18d3c16787581c3a2b5b9e7,4e4abdc7ba752ffc93e3abd931a31715af2254f749e8e22c553a3920a4390646,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.3130547248227541,0.8683254508619551,-0.051234003847405625,-0.10062225206942976,18,0.05555555555555555,0,0,0,0,,pending,0.00036160770032736403,"[""residual risk"", ""turbidity current"", ""turbidity"", ""fluid filtration process"", ""radiation resistance"", ""acoustic resistance""]",False,3.2759962336311186,1.8868807554244995
1712,graph_02,water_treatment_system,3,node_003,shuffled_full,shuffle_16,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,True,False,0,2,False,0,[],True,2,"[""node_010"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,1712,1712,embeddings.npz#initial[1712],embeddings.npz#final[1712],6b42416b783bc7df3a679fb437c3b01f901f048db0ce74a9cbffa074d4c01b60,1cca731d634bb83ef2c1586801d1f50f132d8c3d549bd1256134dfe3c058a50d,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.5434007416490927,0.6159491146628108,-0.0504438708869038,-0.15319106117048098,6,0.16666666666666666,0,0,0,0,,pending,0.00036160770032736403,"[""residual risk"", ""residual air"", ""dichlorofluorescein"", ""disinfectant""]",False,3.4791606195857936,1.415279507637024
1713,graph_02,water_treatment_system,3,node_006,shuffled_full,shuffle_16,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,False,False,2,2,True,2,"[""node_000"", ""node_001""]",True,2,"[""node_007"", ""node_009""]",True,4,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1713,1713,embeddings.npz#initial[1713],embeddings.npz#final[1713],c4db09a45affcfb859061943a8cf7bb54555ea8bc8dda8c3d9e1c28e759db268,09681993cd88e737a821c1d12cf354d251036b2e0b4079c27657d5ab86a4bb80,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.5309823241960858,0.8917554718634962,0.04355421357438827,-0.08074788799681465,8,0.125,0,0,1,0,,pending,0.00036160770032736403,"[""coagulability"", ""biochemical oxygen demand"", ""intensity level"", ""viral load"", ""field intensity"", ""change intensity""]",False,3.4791606195857936,1.415279507637024
1714,graph_02,water_treatment_system,3,node_012,shuffled_full,shuffle_16,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,False,False,2,2,True,2,"[""node_004"", ""node_011""]",True,2,"[""node_013"", ""node_019""]",True,3,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1714,1714,embeddings.npz#initial[1714],embeddings.npz#final[1714],4dd1dc4f304b9288b754ea2b39d289462b94e4748f7efc3a69c98d74d689308e,bb88b6d345691c6fd0a851f2494a366d68449cbb6fc7a09cb0bad8280c0456ec,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.39904489107070257,0.8663235668133955,-0.10118642693151232,-0.11061488413490117,15,0.06666666666666667,0,0,0,0,,pending,0.00036160770032736403,"[""residual risk"", ""turbidity current"", ""turbidity"", ""pump failure"", ""erythrocyte sedimentation rate"", ""disease severity""]",False,3.4791606195857936,1.415279507637024
1715,graph_02,water_treatment_system,3,node_016,shuffled_full,shuffle_16,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,False,False,2,1,True,2,"[""node_005"", ""node_013""]",True,1,"[""node_017""]",True,5,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1715,1715,embeddings.npz#initial[1715],embeddings.npz#final[1715],61575d7e57748ae883061c06cd80d6aef99ceb1cf18d3c16787581c3a2b5b9e7,cbbeef444001366633f52a51bf1be979848384032ff97df20647ed6ccec88643,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.29176341005474926,0.8860631238789995,-0.0008140511260820707,-0.057222236768695756,18,0.05555555555555555,0,0,1,0,,pending,0.00036160770032736403,"[""correction factor"", ""filtration"", ""fluid filtration process"", ""resistance distance"", ""correction fluid"", ""flow control""]",False,3.4791606195857936,1.415279507637024
1716,graph_02,water_treatment_system,3,node_003,shuffled_full,shuffle_17,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,True,False,0,2,False,0,[],True,2,"[""node_010"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,1716,1716,embeddings.npz#initial[1716],embeddings.npz#final[1716],6b42416b783bc7df3a679fb437c3b01f901f048db0ce74a9cbffa074d4c01b60,4f4b4366df8353242c11b3c715a8cf93cfefc69f8f73edeebda907b4eccfb630,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,2.2364541605537753,0.7919723633155229,-0.023070706581349784,-0.19435762317280136,6,0.16666666666666666,0,0,0,0,,pending,0.00036160770032736403,"[""delay slot"", ""control condition"", ""control order"", ""call delay"", ""control operation"", ""control engineering""]",False,3.1327523880647146,2.7909467220306396
1717,graph_02,water_treatment_system,3,node_006,shuffled_full,shuffle_17,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,False,False,2,2,True,2,"[""node_000"", ""node_001""]",True,2,"[""node_007"", ""node_009""]",True,4,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1717,1717,embeddings.npz#initial[1717],embeddings.npz#final[1717],c4db09a45affcfb859061943a8cf7bb54555ea8bc8dda8c3d9e1c28e759db268,f759cb7b540c16e3dd2b312dfe959dc213cb364e7daa8a9ae181e7abf5b1919e,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.34949564457210097,0.8779139896197851,-0.01975324989416217,-0.0788011824669338,9,0.1111111111111111,0,0,0,0,,pending,0.00036160770032736403,"[""disease severity"", ""filter tipped"", ""overloader"", ""turbidity current"", ""overloads"", ""buffer overflow""]",False,3.1327523880647146,2.7909467220306396
1718,graph_02,water_treatment_system,3,node_012,shuffled_full,shuffle_17,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,False,False,2,2,True,2,"[""node_004"", ""node_011""]",True,2,"[""node_013"", ""node_019""]",True,3,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1718,1718,embeddings.npz#initial[1718],embeddings.npz#final[1718],4dd1dc4f304b9288b754ea2b39d289462b94e4748f7efc3a69c98d74d689308e,7ab4f7ba573143a2edfefac88deea4b3b106826ba04ffcc8962f18d48217b29e,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.2818228017396342,0.8088159689347456,0.007029748340049859,-0.17117079515531786,11,0.09090909090909091,0,0,1,0,,pending,0.00036160770032736403,"[""distribution server"", ""propagation delay"", ""distribution organization"", ""delay payment"", ""delays"", ""distribution cost""]",False,3.1327523880647146,2.7909467220306396
1719,graph_02,water_treatment_system,3,node_016,shuffled_full,shuffle_17,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,False,False,2,1,True,2,"[""node_005"", ""node_013""]",True,1,"[""node_017""]",True,5,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1719,1719,embeddings.npz#initial[1719],embeddings.npz#final[1719],61575d7e57748ae883061c06cd80d6aef99ceb1cf18d3c16787581c3a2b5b9e7,6099da04e7ecfed5e6e4206734a147252da353143a7673351ef0d4994da14e91,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,1.6972031982847993,0.3296559340440366,-0.0009851473365383272,-0.30498277445268096,12,0.08333333333333333,0,0,0,0,,pending,0.00036160770032736403,"[""solids"", ""settlings""]",False,3.1327523880647146,2.7909467220306396
1720,graph_02,water_treatment_system,3,node_003,shuffled_full,shuffle_18,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,True,False,0,2,False,0,[],True,2,"[""node_010"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,1720,1720,embeddings.npz#initial[1720],embeddings.npz#final[1720],6b42416b783bc7df3a679fb437c3b01f901f048db0ce74a9cbffa074d4c01b60,00ace37e45bf76fdc6f1cc04c3173d18a99473462379b4c3784bb34924467f44,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.5579156133955017,0.5968049460900953,-0.08390122478778851,-0.2142177336044938,12,0.08333333333333333,0,0,0,0,,pending,0.00036160770032736403,"[""residual risk"", ""deposit slip"", ""run a risk"", ""fail safe"", ""risk on"", ""security risk""]",False,3.3625321611830437,1.1938092708587646
1721,graph_02,water_treatment_system,3,node_006,shuffled_full,shuffle_18,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,False,False,2,2,True,2,"[""node_000"", ""node_001""]",True,2,"[""node_007"", ""node_009""]",True,4,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1721,1721,embeddings.npz#initial[1721],embeddings.npz#final[1721],c4db09a45affcfb859061943a8cf7bb54555ea8bc8dda8c3d9e1c28e759db268,778389b072fefc4ec63a98c7076ca14579f25105c15294182f4e4a16add2ab4a,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.3733701827893062,0.894259142494779,-0.06710980236625362,-0.08425094431645408,10,0.1,0,0,0,0,,pending,0.00036160770032736403,"[""coagulant"", ""coagulability"", ""chemical oxygen demand"", ""coagulometry"", ""change intensity"", ""intensity level""]",False,3.3625321611830437,1.1938092708587646
1722,graph_02,water_treatment_system,3,node_012,shuffled_full,shuffle_18,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,False,False,2,2,True,2,"[""node_004"", ""node_011""]",True,2,"[""node_013"", ""node_019""]",True,3,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1722,1722,embeddings.npz#initial[1722],embeddings.npz#final[1722],4dd1dc4f304b9288b754ea2b39d289462b94e4748f7efc3a69c98d74d689308e,fc2faf424daa63671eca836b34da53069ecafcc9e98d0ee7a63a529801e2bba5,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.38081822939294396,0.8501799441308908,0.006510289907015522,-0.10152738695805641,13,0.07692307692307693,0,0,0,0,,pending,0.00036160770032736403,"[""sedimentation rate"", ""turbidity current"", ""settlings"", ""load water line"", ""dish dirt"", ""tributary load""]",False,3.3625321611830437,1.1938092708587646
1723,graph_02,water_treatment_system,3,node_016,shuffled_full,shuffle_18,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,False,False,2,1,True,2,"[""node_005"", ""node_013""]",True,1,"[""node_017""]",True,5,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1723,1723,embeddings.npz#initial[1723],embeddings.npz#final[1723],61575d7e57748ae883061c06cd80d6aef99ceb1cf18d3c16787581c3a2b5b9e7,1c9e873a157c5f97c824ff1e977bea8b4c3a36db5debcc8026379f1352ae0e38,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.6881547342977319,0.7034556242341418,0.023821290385557567,-0.19360447755000543,13,0.07692307692307693,0,0,0,0,,pending,0.00036160770032736403,"[""coagulopathy"", ""anticoagulant complication"", ""disseminated intravascular coagulation"", ""blood coagulation"", ""disease severity"", ""nature deficit disorder""]",False,3.3625321611830437,1.1938092708587646
1724,graph_02,water_treatment_system,3,node_003,shuffled_full,shuffle_19,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,True,False,0,2,False,0,[],True,2,"[""node_010"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,1724,1724,embeddings.npz#initial[1724],embeddings.npz#final[1724],6b42416b783bc7df3a679fb437c3b01f901f048db0ce74a9cbffa074d4c01b60,c37b9eb0f1dc1e0b5b589228a94bae06e00e2bdf31f6621ebddda2f8aeab63cb,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,1.3378570443051796,0.07749946994442489,-0.059313043930711996,-0.3358346634354677,11,0.09090909090909091,0,0,0,0,,pending,0.00036160770032736403,[],False,3.448073094269469,1.6924880743026733
1725,graph_02,water_treatment_system,3,node_006,shuffled_full,shuffle_19,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,False,False,2,2,True,2,"[""node_000"", ""node_001""]",True,2,"[""node_007"", ""node_009""]",True,4,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1725,1725,embeddings.npz#initial[1725],embeddings.npz#final[1725],c4db09a45affcfb859061943a8cf7bb54555ea8bc8dda8c3d9e1c28e759db268,a485a850def03ce533000704ba0d20a7980d3fbb1734c574cee17ca61b35ba56,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.28982957455433284,0.8985999836687565,0.05470304102372254,-0.07689905993243384,6,0.16666666666666666,0,0,0,0,,pending,0.00036160770032736403,"[""coagulability"", ""chemical oxygen demand"", ""sedimentation rate"", ""grow in intensity"", ""demand characteristic"", ""intensity level""]",False,3.448073094269469,1.6924880743026733
1726,graph_02,water_treatment_system,3,node_012,shuffled_full,shuffle_19,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,False,False,2,2,True,2,"[""node_004"", ""node_011""]",True,2,"[""node_013"", ""node_019""]",True,3,False,False,"[""collider"", ""fork"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1726,1726,embeddings.npz#initial[1726],embeddings.npz#final[1726],4dd1dc4f304b9288b754ea2b39d289462b94e4748f7efc3a69c98d74d689308e,5a2c1c11b57f7893877450f9567446c6c43db39bcc393879a711d920b9a1223c,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.2759580818321563,0.8895208300088233,0.055777402455635214,-0.05531704068400467,9,0.1111111111111111,0,0,1,0,,pending,0.00036160770032736403,"[""disinfection process"", ""distribution organization"", ""residual risk"", ""propagation delay"", ""distribution server"", ""distribution cost""]",False,3.448073094269469,1.6924880743026733
1727,graph_02,water_treatment_system,3,node_016,shuffled_full,shuffle_19,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,False,False,2,1,True,2,"[""node_005"", ""node_013""]",True,1,"[""node_017""]",True,5,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,1727,1727,embeddings.npz#initial[1727],embeddings.npz#final[1727],61575d7e57748ae883061c06cd80d6aef99ceb1cf18d3c16787581c3a2b5b9e7,de810b3dda8cfbc8d03eff27c70b3bfa3c298e8a2bda0b3e0a68592bc30c7a0b,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.28920883158440425,0.8979969944249738,0.22087425153584486,-0.07979840981425779,3,0.3333333333333333,0,1,1,0,,pending,0.00036160770032736403,"[""drift meter"", ""sensor system"", ""quality inspection"", ""angle of drift"", ""quality requirement"", ""intrinsic quality""]",False,3.448073094269469,1.6924880743026733
